,Cloud,Name,Storage Class,PricePerUnit,Unit,StartingRange,EndingRange,Location,Location Code
122,AWS,5PRA62XBEEGFSXAQ,Archive,0.0045,GB-Mo,0,inf,Frankfurt,eu-central-1
