,Cloud,Name,Storage Class,PricePerUnit,Unit,StartingRange,EndingRange,Location,Location Code
141,AWS,46KBGQ5XPY8DA7ZH,Archive,0.005,GB-Mo,0,inf,Mumbai,ap-south-1
