,Cloud,Name,Storage Class,PricePerUnit,Unit,StartingRange,EndingRange,Location,Location Code
32,AWS,RX57WQJM54G4ZUCP,Archive,0.0085,GB-Mo,0,inf,São Paulo,sa-east-1
