,Cloud,Name,Storage Class,PricePerUnit,Unit,StartingRange,EndingRange,Location,Location Code
76,AWS,VQJJW98X3KDMFNYD,Archive,0.0045,GB-Mo,0,inf,Milan,eu-south-1
