,Cloud,Name,Storage Class,PricePerUnit,Unit,StartingRange,EndingRange,Location,Location Code
78,AWS,6YW7XFQVZ78A2BZR,Archive,0.0045,GB-Mo,0,inf,Bahrain,me-south-1
