,Cloud,Name,Storage Class,PricePerUnit,Unit,StartingRange,EndingRange,Location,Location Code
139,AWS,VKTE3TCC544QQDSG,Archive,0.004,GB-Mo,0,inf,Stockholm,eu-north-1
