,Cloud,Name,Storage Class,PricePerUnit,Unit,StartingRange,EndingRange,Location,Location Code
37,AWS,62UY3D5HXV9CXNMK,Infrequent Access,0.0125,GB-Mo,0,inf,Ireland,eu-west-1
101,AWS,QESS8VZ4CR8YK5WX,Infrequent Access,0.01,GB-Mo,0,inf,Ireland,eu-west-1
