,Cloud,Name,Storage Class,PricePerUnit,Unit,StartingRange,EndingRange,Location,Location Code
120,AWS,VSG9DSJCRYA7SYE4,Archive,0.004,GB-Mo,0,inf,Ohio,us-east-2
