,provider,machine-name,location,cores,core/price,memory,memory/price,price
492,aws,ZX3VKX5HQCTTNW2A,eu-north-1,4.0,inf,16,inf,0.0
493,aws,KG3R777XNHKDGCFV,eu-north-1,16.0,0.0022148394241417496,128,0.017718715393133997,7224.0
494,aws,F2E9ETE2UVTT7GT6,eu-north-1,32.0,4.199475065616798,128,16.79790026246719,7.62
495,aws,JDD52ZGEJHPD5JCV,eu-north-1,8.0,26.490066225165563,32,105.96026490066225,0.302
496,aws,YDR83QXNZNSDJ4DS,eu-north-1,96.0,inf,192,inf,0.0
497,aws,5TJD2ATC7KY42JX8,eu-north-1,48.0,0.00025018633669868706,192,0.0010007453467947482,191857.0
498,aws,HPYHMFDSBJWCNK96,eu-north-1,16.0,16.210739614994935,32,32.42147922998987,0.987
499,aws,D7BFVMTUVN3ECRUC,eu-north-1,64.0,0.002274746756708726,512,0.018197974053669807,28135.0
500,aws,RY7U7K3MCT8H6JSC,eu-north-1,96.0,57.796508127633956,192,115.59301625526791,1.661
501,aws,3FP6K4VXVFAC76N5,eu-north-1,4.0,0.0005092946269416857,8,0.0010185892538833714,7854.0
502,aws,UTKB9EV63YTPAGVC,eu-north-1,96.0,inf,768,inf,0.0
503,aws,CTHCD27FCSCHC47R,eu-north-1,2.0,25.0,4,50.0,0.08
504,aws,MCPF36NE3YNYXBZ5,eu-north-1,48.0,inf,96,inf,0.0
505,aws,53Q7FMBMTYPDV25F,eu-north-1,4.0,0.00027733481245233307,8,0.0005546696249046661,14423.0
506,aws,37C5HRUXXMH2NNPA,eu-north-1,16.0,0.0011229646266142617,32,0.0022459292532285235,14248.0
507,aws,9GTDH48CZR62HB8Y,eu-north-1,96.0,inf,384,inf,0.0
508,aws,YSVTFEVNRHTF2K3A,eu-north-1,48.0,inf,192,inf,0.0
509,aws,5J2WVR92HC6GTVSP,eu-north-1,48.0,0.003735408560311284,384,0.02988326848249027,12850.0
510,aws,72HX3BKHWMP5Q8BB,eu-north-1,32.0,inf,256,inf,0.0
511,aws,F2JRKWU67V83ZHJX,eu-north-1,48.0,0.001686696183849884,192,0.006746784735399536,28458.0
512,aws,CW83VVZJ5A27NEYK,eu-north-1,64.0,48.6322188449848,512,389.0577507598784,1.316
513,aws,7URE5KK2SARVVTAP,eu-north-1,4.0,30.769230769230766,16,123.07692307692307,0.13
514,aws,T8Z4FKSNHAWFZXE9,eu-north-1,32.0,0.0008204917822619933,244,0.006256249839747699,39001.0
515,aws,NGYDADPWGFFPWEES,eu-north-1,72.0,37.22854188210962,144,74.45708376421923,1.934
516,aws,8Y9RY76365797S3J,eu-north-1,64.0,4.244876301651522,512,33.95901041321218,15.077
517,aws,8NT4JEKYUVNTN2HF,eu-north-1,8.0,2.242152466367713,64,17.937219730941703,3.568
518,aws,Z4M9UF6KEJE6HNM4,eu-north-1,2.0,0.004807692307692308,8,0.019230769230769232,416.0
519,aws,JZS54B93S9XFBECR,eu-north-1,2.0,0.00099601593625498,16,0.00796812749003984,2008.0
520,aws,ZBUUGP7JTPS2SVB5,eu-north-1,32.0,inf,256,inf,0.0
521,aws,PDD2Y5PANJ6MRZ8E,eu-north-1,16.0,2.1116536887950375,128,16.8932295103603,7.577
522,aws,FQ7WQXBPC3KMM8MC,eu-north-1,48.0,23.964053919121316,96,47.92810783824263,2.003
523,aws,GQW38YMZQYXGTFE3,eu-north-1,64.0,inf,488,inf,0.0
524,aws,TKF4NRWE863PQMV9,eu-north-1,4.0,inf,16,inf,0.0
525,aws,HVNT3N4JBB5MSBGQ,eu-north-1,96.0,26.17943823288792,768,209.43550586310337,3.667
526,aws,CXH7X2T96TW5332R,eu-north-1,8.0,0.0005506607929515419,32,0.0022026431718061676,14528.0
527,aws,9RTAD7JKHFYTEBGX,eu-north-1,48.0,4.967915545435727,192,19.87166218174291,9.662
528,aws,FFHJXBSPY7DVM6NC,eu-north-1,96.0,0.0028218694885361554,384,0.011287477954144622,34020.0
529,aws,6W5ZT4E36GZJ58WE,eu-north-1,8.0,4.9079754601226995,32,19.631901840490798,1.63
530,aws,JX7WGRCEHWTRCXR3,eu-north-1,32.0,44.26002766251729,128,177.04011065006915,0.723
531,aws,X5RP5A5RHCFGGAJC,eu-north-1,48.0,0.00024129818423116367,192,0.0009651927369246547,198924.0
532,aws,BW2UEEEMTFAQWKNP,eu-north-1,96.0,33.8863395693611,768,271.0907165548888,2.833
533,aws,5ZRPAZZNGDPPXX8Q,eu-north-1,16.0,17.14898177920686,64,68.59592711682744,0.933
534,aws,82P38WXEVYZ7VMDD,eu-north-1,96.0,4.345071060016294,192,8.690142120032588,22.094
535,aws,25UG2PXDCNFMGE7Z,eu-north-1,4.0,2.34192037470726,8,4.68384074941452,1.708
536,aws,25W432BBEJW4H37M,eu-north-1,32.0,0.007460946607600839,128,0.029843786430403356,4289.0
537,aws,3YRPRNVRWVTG4VC6,eu-north-1,16.0,52.11726384364821,64,208.46905537459284,0.307
538,aws,WKPQPPVNF7DB8VUX,eu-north-1,8.0,0.0021041557075223566,64,0.016833245660178853,3802.0
539,aws,HB2XB9G2CJ3YU9K9,eu-north-1,8.0,7.085916740478299,32,28.343666961913197,1.129
540,aws,5G6PEHEY4GZ9X282,eu-north-1,2.0,inf,16,inf,0.0
541,aws,Z3WHTP9HSV9CK6SW,eu-north-1,8.0,8.442558939614598e-05,16,0.00016885117879229195,94758.0
542,aws,XZU66YPK3H4EQ62Y,eu-north-1,16.0,21.828103683492497,128,174.62482946793997,0.733
543,aws,WY4EFY39YEUSSA67,eu-north-1,48.0,9.582751048113396,96,19.165502096226792,5.009
544,aws,38P55NK3WZ8A45Y9,eu-north-1,16.0,inf,128,inf,0.0
545,aws,AQNEWNPE9C426CT6,eu-north-1,4.0,inf,8,inf,0.0
546,aws,UJ28MGRHWHSGWVW9,eu-north-1,32.0,0.0026762565861001924,128,0.01070502634440077,11957.0
547,aws,SFXAAQ5C2B5BCRNP,eu-north-1,2.0,0.002728512960436562,8,0.010914051841746248,733.0
548,aws,EDSUAJYVN2DD8BF9,eu-north-1,16.0,0.0010439775544825785,64,0.004175910217930314,15326.0
549,aws,693PZGA8CDU6HZB7,eu-north-1,8.0,31.007751937984494,61,236.43410852713177,0.258
550,aws,4EMT4NYZATA7UVU8,eu-north-1,64.0,inf,488,inf,0.0
551,aws,W5FYX3GZVKEE35ST,eu-north-1,8.0,inf,32,inf,0.0
552,aws,8JMV7FKFRT4CJ5MD,eu-north-1,2.0,inf,8,inf,0.0
553,aws,BVEJB4U2P5BDDXXB,eu-north-1,2.0,0.0035778175313059034,4,0.007155635062611807,559.0
554,aws,EYDYRXHAARE7KA2Q,eu-north-1,4.0,10.178117048346056,32,81.42493638676845,0.393
555,aws,ZEYMKHVFU2GJBTKF,eu-north-1,8.0,0.0049382716049382715,64,0.03950617283950617,1620.0
556,aws,7KW46AWAJRHAUDUX,eu-north-1,4.0,42.5531914893617,305,3244.68085106383,0.094
557,aws,2VPT4J77AVGSXPH9,eu-north-1,96.0,0.0015685505612469976,384,0.00627420224498799,61203.0
558,aws,9VYZTG5R3F8S3ARE,eu-north-1,8.0,0.001235712079085573,16,0.002471424158171146,6474.0
559,aws,DS4W3Y2HM5MPTC4U,eu-north-1,72.0,0.0011257915721992026,144,0.0022515831443984053,63955.0
560,aws,Z4UFDXMT7Q7ZECEP,eu-north-1,48.0,0.0020918678636799443,384,0.016734942909439554,22946.0
